category	heavy_metal	heavy_metal	heavy_metal	organic	organic	organic
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Dongiales|f_Dongiaceae|g_Dongia	 1377	    0	    0	   2	 1511	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Dongiales|f_Dongiaceae|g_Dongia|s_Dongia_rigui	    0	    0	    0	   5	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Dongiales|f_Dongiaceae|g_Dongia|s_midas_s_14159	   11	   25	    0	 378	    1	  25
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Dongiales|f_Dongiaceae|g_Dongia|s_midas_s_4794	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Ferrovibrionales	    0	    0	    0	   0	    0	   5
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Holosporales|f_Holosporaceae|g_midas_g_37538|s_midas_s_59744	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Kiloniellales|f_Fodinicurvataceae|g_midas_g_34634	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Kiloniellales|f_Fodinicurvataceae|g_midas_g_34634|s_midas_s_77322	    0	    0	    0	   8	    0	   2
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales	    0	    0	    0	   0	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_Micavibrionaceae|g_midas_g_71819	    0	    0	    0	  20	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_15419|g_midas_g_17492|s_midas_s_17492	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2019|g_midas_g_2019|s_midas_s_15805	    0	    0	    0	 554	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2019|g_midas_g_2019|s_midas_s_18299	    0	    0	    0	  12	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2019|g_midas_g_2019|s_midas_s_70494	    0	    0	    0	   4	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2943	    2	    0	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2943|g_midas_g_15618|s_midas_s_15618	    0	    0	    0	   0	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Micavibrionales|f_midas_f_2943|g_midas_g_7280|s_midas_s_8834	    0	    1	    0	  10	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Paracaedibacterales|f_Paracaedibacteraceae	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Paracaedibacterales|f_Paracaedibacteraceae|g_Ca_Paracaedibacter|s_midas_s_31154	    0	    2	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Paracaedibacterales|f_Paracaedibacteraceae|g_midas_g_30088|s_midas_s_52205	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Paracaedibacterales|f_Paracaedibacteraceae|g_midas_g_31474|s_midas_s_44589	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Puniceispirillales|f_midas_f_38514|g_midas_g_61071|s_midas_s_61071	    0	    0	    0	   6	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Puniceispirillales|f_midas_f_38514|g_midas_g_61071|s_midas_s_71030	    0	    0	    0	   4	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Reyranellales	    0	    0	    0	   1	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Reyranellales|f_Reyranellaceae|g_Reyranella|s_Reyranella_massiliensis	    2	    1	    0	   0	    0	   2
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Reyranellales|f_Reyranellaceae|g_Reyranella|s_midas_s_8839	    8	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Reyranellales|f_Reyranellaceae|g_midas_g_19176|s_midas_s_19176	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales	    0	    0	    0	   0	    0	1554
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_A0839|g_midas_g_694	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_Bosea|s_midas_s_5007	   64	    0	    1	   0	   20	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_Bosea|s_midas_s_5625	    5	    2	    2	   1	    0	   7
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_Microvirga	    0	    0	    1	   0	    4	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_midas_g_41171|s_midas_s_68013	    0	    0	    0	   0	    1	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Devosiaceae|g_Devosia	    0	   12	    0	   1	    0	  11
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Devosiaceae|g_Devosia|s_Devosia_riboflavina	    0	    0	    0	   0	    0	  24
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Hyphomicrobium	   10	    6	    0	  33	    5	  36
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Hyphomicrobium|s_midas_s_11643	    0	    0	    0	   2	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Hyphomicrobium|s_midas_s_1257	    1	    0	    0	   2	    1	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Hyphomicrobium|s_midas_s_261	    2	    0	    0	   3	    0	   4
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Pedomicrobium	    1	    0	    0	   5	    1	   4
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Pedomicrobium|s_midas_s_966	    5	    2	    0	   3	    0	  15
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_midas_g_1319	   21	    5	    0	  39	    1	  48
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae	    0	   40	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Aminobacter|s_midas_s_35723	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Ensifer|s_midas_s_40162	    0	   18	    0	   0	   26	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Mesorhizobium	    0	   17	    0	   1	    0	   6
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Mesorhizobium|s_midas_s_642	    0	    1	    0	   8	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Pseudaminobacter	    0	   16	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Shinella	    0	    4	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|g_Shinella|s_midas_s_2617	    0	   75	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae	    4	    0	    0	   0	  134	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Bradyrhizobium	   25	    0	    6	   2	   13	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Nitrobacter|s_midas_s_25245	    0	    0	    0	   0	    0	  19
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Pseudorhodoplanes	    0	    0	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Pseudorhodoplanes|s_midas_s_21599	    1	    0	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Xanthobacter	    0	   10	    0	   2	    3	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_midas_g_1922	   10	    0	    0	  13	    0	   3
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_midas_g_2680	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_midas_g_5750|s_midas_s_80740	    0	    0	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales	    0	    0	    0	   0	    0	 216
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae	   97	   22	    0	 125	    4	 178
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Amaricoccus	    0	    0	    0	   0	    0	 142
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Amaricoccus|s_Amaricoccus_macauensis	    0	    0	    0	   0	    0	   4
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Amaricoccus|s_midas_s_47073	    0	    0	    0	   0	    0	   2
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Defluviimonas	    6	    6	    0	  82	    2	 151
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Defluviimonas|s_midas_s_10328	    0	    0	    0	   7	    0	  12
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Nordella|s_midas_s_5677	    0	    1	    0	  13	    0	   3
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Nordella|s_midas_s_8680	    5	    0	    0	  29	    0	   2
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus	    2	    1	    0	   5	    0	 765
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus|s_Paracoccus_kocurii	    0	    0	    0	   0	    0	   3
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus|s_Paracoccus_sulfuroxidans	    0	    0	    0	   0	    0	4269
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus|s_midas_s_13172	    0	    0	    0	   0	    0	 460
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus|s_midas_s_42083	    0	    0	    0	   0	    0	 209
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus|s_midas_s_88378	    0	    0	    0	   0	    0	   5
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Phreatobacter|s_Phreatobacter_oligotrophus	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Phreatobacter|s_midas_s_26843	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Phreatobacter|s_midas_s_45219	   63	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Rhodobacter	    1	    8	    0	   1	    0	 129
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Rhodobacter|s_midas_s_1647	    0	   13	    0	   1	    0	   3
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Rubellimicrobium	    0	    0	    0	   1	    0	 482
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_midas_g_31632	    0	    0	    0	   1	    0	   2
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_midas_g_57	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_midas_g_57|s_midas_s_13361	    0	    0	    0	   2	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_midas_g_690|s_midas_s_6557	    3	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_midas_g_18257|s_midas_s_22297	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_midas_g_18257|s_midas_s_77391	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_midas_g_26701|s_midas_s_26701	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_midas_g_26701|s_midas_s_51171	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_2010|g_midas_g_12955|s_midas_s_43666	    0	    0	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_2010|g_midas_g_2010|s_midas_s_2010	    5	    0	    0	   1	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_2010|g_midas_g_2010|s_midas_s_3131	    1	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_2010|g_midas_g_3943|s_midas_s_34992	    0	    0	    0	 200	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_2010|g_midas_g_55717|s_midas_s_55717	    1	    2	    0	  65	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_7641|g_midas_g_25911	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_7641|g_midas_g_72950|s_midas_s_72950	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_midas_f_7641|g_midas_g_9416|s_midas_s_16065	    0	    0	    0	   0	  272	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Ca_Jidaibacter	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Mitochondria	    0	    4	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Rickettsiaceae	    0	    0	    0	   0	    0	  93
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Rickettsiaceae|g_Ca_Megaira|s_midas_s_8682	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_SM2D12	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_SM2D12|g_midas_g_22923|s_midas_s_22923	    0	    0	    0	  39	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_SM2D12|g_midas_g_33430|s_midas_s_33430	    0	    0	    0	  15	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae	    1	    0	    0	   3	   70	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Altererythrobacter	    3	    0	    0	   5	    1	   3
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_DSSF69|s_midas_s_23687	    0	    0	    0	   0	  121	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Erythrobacter|s_midas_s_63217	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Novosphingobium	   23	    0	    0	  10	   48	  16
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Porphyrobacter	    0	    0	   18	   0	    1	   3
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Porphyrobacter|s_midas_s_10000	    0	    0	    4	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium	    2	    1	    0	   1	    2	   2
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium|s_Sphingobium_fontiphilum	    3	    0	    0	   1	    0	   3
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium|s_midas_s_10079	    4	    0	    0	   2	    1	   6
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium|s_midas_s_31262	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium|s_midas_s_3440	    2	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingobium|s_midas_s_83451	    0	    0	    0	   0	  168	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingomonas	    0	    0	    0	   0	    1	1272
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingomonas|s_midas_s_86337	    0	    0	    0	   1	    7	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingopyxis	  152	    2	    2	   1	    7	  46
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingopyxis|s_midas_s_13903	    0	    6	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingosinicella	    0	    0	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_Sphingosinicella|s_midas_s_12807	    2	    3	    0	   0	    0	   1
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_midas_g_59	   53	    7	    0	  67	   13	  45
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_midas_g_59|s_midas_s_353	    5	    6	    0	   4	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_midas_g_59|s_midas_s_6009	    2	    0	    0	   1	    1	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Sphingomonadales|f_Sphingomonadaceae|g_midas_g_746|s_midas_s_1278	    1	    0	    0	   0	    0	   5
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Tistrellales|f_Geminicoccaceae|g_Ca_Alysiosphaera	    0	    0	    0	   6	    0	   7
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Tistrellales|f_Geminicoccaceae|g_Ca_Alysiosphaera|s_midas_s_6067	    0	    0	    0	  58	   10	  55
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Tistrellales|f_Geminicoccaceae|g_Ca_Alysiosphaera|s_midas_s_61090	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Tistrellales|f_Geminicoccaceae|g_Ca_Alysiosphaera|s_midas_s_68411	    0	    0	    0	  11	    1	   4
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Tistrellales|f_Geminicoccaceae|g_midas_g_69310|s_midas_s_69310	    2	    3	    0	  19	    1	   7
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_24|f_Lacibacterium_aquatile|g_midas_g_22236|s_midas_s_63202	    0	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_24|f_midas_f_107|g_midas_g_2332|s_midas_s_81172	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_24|f_midas_f_107|g_midas_g_32584|s_midas_s_32584	    0	    0	    0	  51	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_24|f_midas_f_107|g_midas_g_32681|s_midas_s_66888	    1	    0	    0	   5	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_24|f_midas_f_107|g_midas_g_66646|s_midas_s_66646	    1	    0	    0	   8	    0	   2
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_406|f_midas_f_5670|g_midas_g_18476|s_midas_s_18476	    0	    0	    0	   5	    0	   0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_midas_o_41187|f_midas_f_41187|g_midas_g_41187|s_midas_s_41187	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria	    0	    4	    2	  14	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales	   51	    0	    0	   9	  517	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Alcaligenaceae|g_Achromobacter|s_midas_s_18114	    0	    0	    1	   0	    9	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Aquaspirillaceae|g_Rivicola|s_Rivicola_pingtungensis	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_B1-7BS|g_Ca_Methylophosphatis|s_midas_s_9807	   29	   10	    0	 219	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_B1-7BS|g_midas_g_26276|s_midas_s_26276	   85	    0	    0	  49	    0	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Cupriavidus|s_midas_s_28837	    0	    0	    0	   3	    9	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_16389	  709	    0	    0	   0	    0	   5
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_21181	    1	    0	    0	   0	    0	  34
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_24731	   15	    0	    0	   1	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_30663	    4	    0	    0	   2	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_41763	    3	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_45822	   31	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|s_midas_s_750	  103	    0	    0	   0	    0	   3
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Limnobacter|s_midas_s_1300	  146	    0	    0	   0	    0	 117
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Limnobacter|s_midas_s_1964	   16	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Limnobacter|s_midas_s_23409	    1	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Ralstonia|s_midas_s_4870	    4	   10	   73	   6	    7	   8
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Chitinimonadaceae|g_Chitinivorax|s_midas_s_1442	    0	    0	    0	   0	    5	   1
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Chitinimonadaceae|g_midas_g_29457|s_midas_s_29457	    0	    0	    0	   0	    0	   0
k_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Burkholderiales|f_Comamonadaceae	  115	  363	  158	 677	    2	1721
